"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"GO:0098734","GO:0098734","macromolecule depalmitoylation",10,0.50747053373375,1.22810785153984,0.247641509433962,0.503335008451734,0.397459911371008,4474,"tags=50%, list=29%, signal=35%","Abhd12/Ppt1/Lypla2/Lypla1/Abhd10","cGASKOvsWT"
"GO:0021782","GO:0021782","glial cell development",98,0.276084839154758,1.11043336431883,0.247557003257329,0.503335008451734,0.397459911371008,1017,"tags=17%, list=7%, signal=16%","Lgi4/Kcnj10/Ntrk3/Mag/C1qa/Tlr2/Nrros/Grn/C5ar1/Ldlr/Nrg1/Tlr4/Csf1r/Ifngr1/Enpp1/Agt/Itgam","cGASKOvsWT"
"GO:0043243","GO:0043243","positive regulation of protein-containing complex disassembly",32,-0.394559220943182,-1.16856563336305,0.2484375,0.504699954959202,0.398537745236674,3375,"tags=34%, list=22%, signal=27%","Cracd/Carmil1/Pdxp/Eif5a2/Dstn/Sema5a/Cfl2/Nes/Vil1/F2rl1/Stmn2","cGASKOvsWT"
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",53,-0.358438798534483,-1.15262367239214,0.248484848484848,0.504699954959202,0.398537745236674,3909,"tags=49%, list=26%, signal=37%","Srsf6/Rbm8a/Nova1/Rbm15/Ptbp1/Rbfox2/Nsrp1/Celf3/Mbnl2/Rbm25/Fxr1/Celf1/Rbm4/Rnps1/Magoh/Raver2/Celf5/Ythdc1/Srrm4/Mbnl3/Fxr2/Rbfox1/Celf4/Nova2/Khdrbs3/Srsf12","cGASKOvsWT"
"GO:0010935","GO:0010935","regulation of macrophage cytokine production",17,0.434203077252857,1.19682049989186,0.249376558603491,0.505986415177526,0.399553602182389,1794,"tags=41%, list=12%, signal=36%","Tlr2/Plcg2/Tlr4/Irak3/Laptm5/Tgfb1/Cuedc2","cGASKOvsWT"
"GO:0045685","GO:0045685","regulation of glial cell differentiation",72,-0.335959394981242,-1.13908183175487,0.249271137026239,0.505986415177526,0.399553602182389,1552,"tags=21%, list=10%, signal=19%","Serpine2/Nr1d1/Dusp10/Lif/Zfp365/Dlx2/Mycn/Hmga2/Clcf1/Bmp4/Spint1/Hes1/Ntf3/Ptprz1/Fgfr3","cGASKOvsWT"
"GO:1905475","GO:1905475","regulation of protein localization to membrane",179,-0.296291732539045,-1.12073776070915,0.24934725848564,0.505986415177526,0.399553602182389,1756,"tags=17%, list=12%, signal=15%","Arhgap44/Cacnb3/Slc5a3/Gpc4/Gpc1/Rangrf/Grip2/Mtcl1/Gpc2/Tnik/Epha3/Prnp/Stac3/Lrrc15/Pmaip1/Ezr/Slc7a11/Shisa6/Sorbs1/Gpc3/Nkd2/Vil1/Epha2/Cdh1/Akap5/Rapgef4/Slc1a1/Myo5b/Itga3/Musk","cGASKOvsWT"
"GO:1900120","GO:1900120","regulation of receptor binding",18,0.423091684633947,1.19776897943734,0.25,0.506901311249137,0.400276052449965,706,"tags=22%, list=5%, signal=21%","Il10/Hfe/Plcl2/Atp2a3","cGASKOvsWT"
"GO:0002693","GO:0002693","positive regulation of cellular extravasation",23,-0.429925468557593,-1.18640888504464,0.25,0.506901311249137,0.400276052449965,1080,"tags=22%, list=7%, signal=20%","Pawr/Ptger3/Ager/Pecam1/Lyve1","cGASKOvsWT"
"GO:0045916","GO:0045916","negative regulation of complement activation",11,0.499618817461938,1.23533297923911,0.250608272506083,0.507224872524207,0.400531553524902,257,"tags=27%, list=2%, signal=27%","Cr2/Cd55/A2m","cGASKOvsWT"
"GO:0046473","GO:0046473","phosphatidic acid metabolic process",21,0.39850372284244,1.18234126448792,0.25062656641604,0.507224872524207,0.400531553524902,1953,"tags=24%, list=13%, signal=21%","Lipc/Lpin1/Pld2/Slc27a1/Bscl2","cGASKOvsWT"
"GO:0055075","GO:0055075","potassium ion homeostasis",21,0.397954844774119,1.1807127698161,0.25062656641604,0.507224872524207,0.400531553524902,1760,"tags=33%, list=12%, signal=30%","Atp1a2/Kcnj10/Kcnma1/Slc12a9/Slc12a7/Slc12a6/Atp1a3","cGASKOvsWT"
"GO:0051180","GO:0051180","vitamin transport",31,-0.398893481000963,-1.1759078752801,0.250391236306729,0.507224872524207,0.400531553524902,2721,"tags=35%, list=18%, signal=29%","Slc19a1/Slc23a1/Slc19a2/Slc52a3/Slc2a10/Cubn/Ttpa/Folr1/Slc19a3/Stra6/Lrp2","cGASKOvsWT"
"GO:0000492","GO:0000492","box C/D snoRNP assembly",11,-0.506632024575467,-1.17257276275445,0.250423011844332,0.507224872524207,0.400531553524902,2546,"tags=64%, list=17%, signal=53%","Ruvbl2/Ak6/Ruvbl1/Znhit6/Znhit3/Nopchap1/Pih1d2","cGASKOvsWT"
"GO:1903169","GO:1903169","regulation of calcium ion transmembrane transport",133,-0.304833771487402,-1.11865178827829,0.250677506775068,0.507224872524207,0.400531553524902,2060,"tags=23%, list=14%, signal=20%","Itgb3/Trpc1/Lime1/Prkd1/P2rx5/Jph3/Cacnb3/Cx3cl1/Dysf/Adrb1/Pln/F2r/Atp1b1/Prnp/Stac3/Hrc/Rapgef3/Rem1/Jph2/Cabp1/Ptger3/Cacnb2/Dmd/Tgfb2/Bmp4/Ngf/Jsrp1/Drd4/Akap6/Erln/Rgs9","cGASKOvsWT"
"GO:0007009","GO:0007009","plasma membrane organization",121,-0.30955378515627,-1.12055128527538,0.251046025104602,0.507795677629826,0.400982291389107,2491,"tags=22%, list=16%, signal=19%","Micall1/Xkr6/Fnbp1l/Clu/Myh9/Agrn/Plscr2/Wasl/Mtss2/Myrf/Cav1/Spta1/Dysf/Myh10/Ano7/Tlcd2/Adam1a/Baiap2l2/Spaca6/Sh3tc2/Tgfb2/Baiap2l1/Folr1/Sgip1/Trim72/Tie1/Syt7","cGASKOvsWT"
"GO:0006040","GO:0006040","amino sugar metabolic process",35,0.339924751816943,1.13147225786717,0.251412429378531,0.508361815219631,0.401429343536264,1508,"tags=26%, list=10%, signal=23%","Aldh1a7/Gnpda1/Npl/Uap1l1/Amdhd2/Renbp/St6gal1/Mgat3/Nagk","cGASKOvsWT"
"GO:0001845","GO:0001845","phagolysosome assembly",17,0.433193259471921,1.19403707737669,0.251870324189526,0.509112495678588,0.40202212048139,4086,"tags=76%, list=27%, signal=56%","P2rx7/Cln3/Rab7b/Coro1a/Myo7a/Rab7/Pikfyve/Rab14/Rab39/Tmem175/Arl8b/Spg11/Rab20","cGASKOvsWT"
"GO:0031167","GO:0031167","rRNA methylation",19,-0.447828453963447,-1.17915212809195,0.252086811352254,0.509374863654004,0.40222930009438,4497,"tags=58%, list=30%, signal=41%","Mettl16/Mettl5/Fdxacb1/Mrm3/Emg1/Zcchc4/Fbl/Dimt1/Ftsj3/Nop2/Nsun5","cGASKOvsWT"
"GO:0006607","GO:0006607","NLS-bearing protein import into nucleus",10,-0.527057606898617,-1.18916816507494,0.252595155709343,0.510006066497584,0.402727731202994,6687,"tags=90%, list=44%, signal=50%","Kpna6/Ranbp2/Nup54/Nup35/Kpna3/Kpna2/Kpna1/Ipo5/Kpna4","cGASKOvsWT"
"GO:0033690","GO:0033690","positive regulation of osteoblast proliferation",13,-0.486725039790616,-1.17469988723041,0.252542372881356,0.510006066497584,0.402727731202994,2530,"tags=46%, list=17%, signal=39%","Igf1r/Itgav/Itgb3/Sox8/Ccn1/Cthrc1","cGASKOvsWT"
"GO:0000075","GO:0000075","cell cycle checkpoint signaling",164,-0.297895573021856,-1.11596087930144,0.252659574468085,0.510006066497584,0.402727731202994,6048,"tags=46%, list=40%, signal=28%","Ndc80/Ddx39b/Cry1/Topbp1/Rad9b/Plk1/Cep192/Ppp1r10/Bub3/Mre11a/Trrap/Trp53/Prpf19/Gigyf2/Mrnip/Mus81/Sde2/Mad1l1/Nbn/Ticrr/Clspn/Psmg2/Abraxas1/Ttk/Ptpn11/Nop53/Cdk5rap2/Rhno1/Eme1/Thoc1/Eif2ak4/Clock/Cdt1/Rps27l/Rpl26/Tipin/Blm/Dtl/Rad1/Tiprl/Zwilch/Rbm38/Atr/Uimc1/Klhl22/Cdk5rap3/Zw10/Cenpe/Rps6/Rpl24/Nae1/Rint1/Muc1/Orc1/Ccng1/Hsf1/Mdm2/Zwint/Nsun2/Pidd1/Map3k20/Trip13/Ercc6/Chek1/Prox1/Nek11/Cdkn1a/Mtbp/Trim39/Tex14/Dot1l/Xrcc3/Plk3/Brsk1/Hmga2","cGASKOvsWT"
"GO:1903829","GO:1903829","positive regulation of protein localization",429,-0.263563774747284,-1.0827869807798,0.253150057273769,0.510820651284569,0.40337097038128,2318,"tags=17%, list=15%, signal=15%","Pdcd5/Pgrmc1/Wwtr1/Egf/Gper1/Xpo4/Npm1/Yap1/Prkcz/Nmd3/Src/Mapt/Dlg4/Rock2/Tert/Limk2/Ppid/Ano1/Adora2a/Prkd1/Cacnb3/Dkc1/Adrb1/Slc5a3/Rangrf/Plk3/Zic1/Doc2b/Grip2/Gnl3/Mtcl1/Vegfa/Clstn3/Myh10/Arhgef5/Ghrl/Bicd1/Ric3/Gja1/Epha3/Prnp/Camk2n1/Stac3/Baiap3/Mmp13/Lif/Fermt2/Pmaip1/Ezr/Rapgef3/1700009N14Rik/Myom1/Lepr/Nlgn1/Sorbs1/Tgfb3/Nkd2/Tgfb2/Nnat/Vil1/Epha2/F2rl1/Cdh1/Prkaa2/Ankrd1/Akap5/Rapgef4/Myo5b/Itga3/Lrp2/Pecam1/Ptgs2/Adcy8/Musk/C1qtnf3","cGASKOvsWT"
"GO:0051339","GO:0051339","regulation of lyase activity",40,0.334042186014705,1.14160537142794,0.253561253561254,0.511474742851331,0.403887475634815,1514,"tags=25%, list=10%, signal=23%","P2ry13/Rd3/Nos1/Adcy7/Cacna1d/Gng7/Adrb2/Adgrv1/Galr2/Orai1","cGASKOvsWT"
"GO:0006906","GO:0006906","vesicle fusion",96,0.276117289841756,1.10797580625799,0.254019292604502,0.512222842602626,0.404478214716845,3745,"tags=43%, list=25%, signal=32%","Trarg1/Tbc1d4/Atp13a2/Syt3/Vav3/Cln3/Rubcnl/Rab7b/Coro1a/Rab8b/Plekhm1/Snap29/Tgfbrap1/Rab7/Snap23/Pip4k2a/Samd9l/Syt11/Vamp8/Vti1a/Pikfyve/Stx2/Vps11/Ankfy1/Vps39/C2cd5/Vamp3/Snapin/Stx7/Rab39/AU040320/Vamp1/Tmem175/Vps8/Fer1l5/Arl8b/Vps41/Rab8a/Stx4a/Uvrag/Spg11","cGASKOvsWT"
"GO:0040015","GO:0040015","negative regulation of multicellular organism growth",17,0.431607099821039,1.18966504851341,0.254364089775561,0.512566320823456,0.404749443264267,830,"tags=18%, list=5%, signal=17%","H19/Lgmn/Adrb2","cGASKOvsWT"
"GO:1902285","GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance",17,0.431214756088994,1.18858360748704,0.254364089775561,0.512566320823456,0.404749443264267,803,"tags=24%, list=5%, signal=22%","Plxnb3/Plxnd1/Mef2c/Plxnc1","cGASKOvsWT"
"GO:0050775","GO:0050775","positive regulation of dendrite morphogenesis",54,-0.355958795182626,-1.15289650368697,0.254464285714286,0.512592438415201,0.404770067094373,4467,"tags=39%, list=29%, signal=28%","Pias2/Cdkl5/Ilk/Xlr3b/Ankrd27/Ptprf/Dbn1/Numbl/Lrp8/Kalrn/Caprin2/Ss18l2/Ptprd/Bhlhb9/Sgk1/Parp6/Tnik/Ache/Met/Akap5/Myo5b","cGASKOvsWT"
"GO:0150115","GO:0150115","cell-substrate junction organization",96,-0.316713989117244,-1.11195509209884,0.254703328509407,0.51289813513409,0.405011461372052,2906,"tags=28%, list=19%, signal=23%","Dlc1/Mmp14/Dmtn/Map4k4/Itgav/Vcl/Rhpn1/Ston1/Itgb3/Src/Ptk2/Dst/Itga2/Col17a1/Phldb2/Vegfa/Ajuba/Actn1/Epha3/Tns1/Fermt2/Efna5/Wnt4/Itgb4/Ptprk/Sorbs1/Itga5","cGASKOvsWT"
"GO:0006270","GO:0006270","DNA replication initiation",29,-0.404650319047069,-1.1692466172688,0.254807692307692,0.51293251113395,0.405038606477455,5132,"tags=41%, list=34%, signal=27%","Ticrr/Noc3l/Mcm10/Wrnip1/Cdt1/Orc5/Gins3/Orc6/Ccne2/Orc4/Orc1/Ccne1","cGASKOvsWT"
"GO:0071715","GO:0071715","icosanoid transport",39,-0.376839003837262,-1.16063197204024,0.254931714719272,0.513006423181658,0.405096971334733,2092,"tags=23%, list=14%, signal=20%","Abcc1/Ptges/Pla2g4a/Proca1/Edn1/Bdkrb2/Sstr4/Drd4/Ptgs2","cGASKOvsWT"
"GO:2000757","GO:2000757","negative regulation of peptidyl-lysine acetylation",20,0.402499452174198,1.17431308991298,0.255050505050505,0.513069759560687,0.405146985085362,3209,"tags=30%, list=21%, signal=24%","Klf15/Spi1/Atg7/Pih1d1/Foxp3/Atg5","cGASKOvsWT"
"GO:0070536","GO:0070536","protein K63-linked deubiquitination",30,-0.401923362760184,-1.17202006890198,0.255150554675119,0.513095365938056,0.405167205233591,3738,"tags=30%, list=25%, signal=23%","Uimc1/Tnfaip3/Otud4/Usp16/Otub2/Shmt2/Yod1/Usp13/Usp50","cGASKOvsWT"
"GO:0001508","GO:0001508","action potential",92,-0.318921195648519,-1.12033895639428,0.25531914893617,0.513237016406027,0.405279059925794,1751,"tags=24%, list=12%, signal=21%","Gna11/Cacnb3/Snta1/Cav1/Rangrf/Rnf207/Kcnd3/Pawr/Trpc4/Kcnh2/Cacnb2/Dmd/Pkp2/Kcnj8/Ntrk2/Hcn4/Cxadr/Rapgef4/Kcnip1/Hcn1/Gna14/Dsc2","cGASKOvsWT"
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization",350,-0.269152172930119,-1.08480515483586,0.255395683453237,0.513237016406027,0.405279059925794,3656,"tags=28%, list=24%, signal=22%","Tmeff2/Pfdn2/Arpc5l/Carmil3/Map1a/Arhgap28/Prkce/Dbn1/Arhgef18/Vbp1/Rps3/Tpx2/Cracd/Rictor/Hspg2/Tmsb15b1/Carmil1/Camsap1/Shank3/Pick1/Trim27/Wasf1/Hdac2/Cdc42ep3/Dlc1/Nphs1/Synpo/Dmtn/Mapre3/Pdxp/Dlg1/Braf/Ppm1e/Pfn2/Pde4dip/Clu/Plekhg2/Rhpn1/Rhoc/Tjp1/Flna/Rgcc/Map1b/Chadl/Wasl/Pfdn4/Prox1/Nckap1/Mapt/Dstn/Rock2/Sema5a/Sgk1/Synpo2l/Cx3cl1/Ckap2/Cfl2/Cav1/Spta1/Dysf/Phldb2/Rangrf/Avil/Arhgef15/Edn1/Hip1r/Kank1/Arhgef5/Eln/Nav3/Fermt2/Baiap2l2/Cryab/Rapgef3/Wnt4/Tpm1/F11r/Tmod4/Lmod1/Map6d1/Ccn2/Tgfb3/Met/Psrc1/Baiap2l1/Ankrd23/Vil1/F2rl1/Id1/Map2/Fhod3/Shroom2/Pecam1/Cdh5/Kank4/Rhpn2/Wnt11/Esam/Stmn2","cGASKOvsWT"
"GO:0034309","GO:0034309","primary alcohol biosynthetic process",12,-0.491335313046317,-1.16208928060303,0.255499153976311,0.513269411543523,0.405304640837636,3490,"tags=50%, list=23%, signal=39%","Dkk3/Clcn2/Bmp6/Cacna1h/Wnt4/Bmp5","cGASKOvsWT"
"GO:0010738","GO:0010738","regulation of protein kinase A signaling",15,-0.474285842196983,-1.19125081701676,0.255813953488372,0.51337527004702,0.405388232303978,732,"tags=27%, list=5%, signal=25%","Akap12/Tcim/Akap5/Akap6","cGASKOvsWT"
"GO:0010823","GO:0010823","negative regulation of mitochondrion organization",51,0.306271767022467,1.10955601293864,0.255813953488372,0.51337527004702,0.405388232303978,1951,"tags=18%, list=13%, signal=15%","Prkn/Hgf/Arrb2/Igf1/Vat1/Slc35f6/Pink1/Flcn/Oma1","cGASKOvsWT"
"GO:0090630","GO:0090630","activation of GTPase activity",91,0.276739430634045,1.09691003553522,0.255663430420712,0.51337527004702,0.405388232303978,2221,"tags=24%, list=15%, signal=21%","Tbc1d4/Tbc1d30/Ntrk3/Arhgap45/Tbc1d14/Arhgap25/Tbc1d9/Arhgap22/Plekhg4/Gpr65/Tbc1d2b/Tbc1d5/Tbc1d22a/Arhgap24/Abr/Tbc1d9b/Tbc1d13/Ccdc125/Grtp1/Tbck/Gmip/Sipa1","cGASKOvsWT"
"GO:0045662","GO:0045662","negative regulation of myoblast differentiation",23,-0.426337241634075,-1.1765069261821,0.256493506493506,0.514563278987997,0.406326346920406,1338,"tags=30%, list=9%, signal=28%","Id3/Sox8/Cxcl14/Ddit3/Dll1/Bmp4/Mkx","cGASKOvsWT"
"GO:0034375","GO:0034375","high-density lipoprotein particle remodeling",10,0.504105030659296,1.21996314071357,0.257075471698113,0.515066877572406,0.406724014965276,544,"tags=40%, list=4%, signal=39%","Apoe/Lipc/Apoa2/Pltp","cGASKOvsWT"
"GO:0061762","GO:0061762","CAMKK-AMPK signaling cascade",10,0.502856285045685,1.21694110457411,0.257075471698113,0.515066877572406,0.406724014965276,4245,"tags=60%, list=28%, signal=43%","Camkk2/Igtp/Trem2/Irgm1/Htt/Egln1","cGASKOvsWT"
"GO:0010766","GO:0010766","negative regulation of sodium ion transport",19,-0.445195808097807,-1.17222025507784,0.257095158597663,0.515066877572406,0.406724014965276,2355,"tags=32%, list=15%, signal=27%","Fxyd2/Agrn/Pcsk9/Serpine2/Stk39/Wnk2","cGASKOvsWT"
"GO:0010883","GO:0010883","regulation of lipid storage",37,0.331291371348648,1.12172422838199,0.256906077348066,0.515066877572406,0.406724014965276,3223,"tags=41%, list=21%, signal=32%","Srebf2/Ikbke/Osbpl11/Osbpl8/C3/Scarb1/Plin3/Msr1/Nr1h3/Ppara/Trem2/Lpl/Cd36/Tmem135/Abcg1","cGASKOvsWT"
"GO:1901386","GO:1901386","negative regulation of voltage-gated calcium channel activity",12,-0.490525889994984,-1.16017486121071,0.257191201353638,0.515083673876611,0.406737278214342,1729,"tags=42%, list=11%, signal=37%","Cacnb3/Dysf/Rem1/Cabp1/Drd4","cGASKOvsWT"
"GO:0010310","GO:0010310","regulation of hydrogen peroxide metabolic process",15,0.445062712031747,1.19180396087973,0.2575,0.515526405451448,0.407086882453152,4000,"tags=53%, list=26%, signal=39%","Ptger4/Ctns/Pink1/Mmp3/Sod2/Nnt/Stat3/Fyn","cGASKOvsWT"
"GO:0010917","GO:0010917","negative regulation of mitochondrial membrane potential",13,-0.484506206795824,-1.16934478392632,0.257627118644068,0.515605227912991,0.407149124832587,3804,"tags=46%, list=25%, signal=35%","Rnf122/Hebp2/Prkce/Slc25a27/Mapt/Pmaip1","cGASKOvsWT"
"GO:0021696","GO:0021696","cerebellar cortex morphogenesis",35,-0.387556473043851,-1.16240737580803,0.257716049382716,0.5156075948835,0.407150993917536,2077,"tags=20%, list=14%, signal=17%","Prox1/Serpine2/Whrn/Zfp365/Dll1/Sptbn2/Lhx1","cGASKOvsWT"
"GO:0060716","GO:0060716","labyrinthine layer blood vessel development",23,-0.425535437740392,-1.17429429321871,0.258116883116883,0.516058116772646,0.407506749800047,1292,"tags=35%, list=9%, signal=32%","Vash2/Syde1/Vash1/Wnt2/Ccn1/Hey1/Plcd3/Hes1","cGASKOvsWT"
"GO:0034505","GO:0034505","tooth mineralization",23,-0.42364219272658,-1.1690697534549,0.258116883116883,0.516058116772646,0.407506749800047,2582,"tags=30%, list=17%, signal=25%","Fgfr1/Col1a1/Hacd1/Nectin1/Sp7/Msx2/Tfap2a","cGASKOvsWT"
"GO:0006406","GO:0006406","mRNA export from nucleus",52,-0.359535566375004,-1.15418414789817,0.258308157099698,0.516264874529872,0.407670016647142,4955,"tags=46%, list=33%, signal=31%","Ddx39b/Rbm15b/Nup155/Zc3h11a/Supt6/Eny2/Ncbp1/Nup160/Thoc1/Nup88/Nup85/Gle1/Rae1/Pabpn1/Fyttd1/Thoc7/Ythdc1/Nxf1/Nsun2/Nup107/Ddx39a/Thoc2l/Nxf2/Akap8l","cGASKOvsWT"
"GO:0051446","GO:0051446","positive regulation of meiotic cell cycle",21,-0.432475537559671,-1.17130580780756,0.258706467661692,0.516738336521588,0.408043887246455,2434,"tags=43%, list=16%, signal=36%","Igf1r/Wnt5a/Cdc25a/Cdc25c/Meiosin/Msx1/Wnt4/Msx2/Prdm9","cGASKOvsWT"
"GO:0002028","GO:0002028","regulation of sodium ion transport",80,-0.327518623213659,-1.12904209613873,0.258720930232558,0.516738336521588,0.408043887246455,2355,"tags=26%, list=15%, signal=22%","Fxyd2/Agrn/Gper1/Pcsk9/Nkain4/Neto1/Sgk1/Akt3/Snta1/Sptbn4/Serpine2/Fxyd4/Rangrf/Stk39/Fxyd6/Atp1b1/Neto2/Nos3/Dmd/Drd4/Wnk2","cGASKOvsWT"
"GO:0038180","GO:0038180","nerve growth factor signaling pathway",11,-0.505478173667679,-1.16990223645306,0.258883248730964,0.516886839803992,0.408161153282934,1034,"tags=36%, list=7%, signal=34%","Bdnf/Ntf5/Ngf/Ntf3","cGASKOvsWT"
"GO:0030007","GO:0030007","cellular potassium ion homeostasis",10,0.500373038664046,1.21093150564004,0.259433962264151,0.516932506701984,0.408197214277945,1760,"tags=30%, list=12%, signal=27%","Atp1a2/Kcnma1/Atp1a3","cGASKOvsWT"
"GO:0048485","GO:0048485","sympathetic nervous system development",18,-0.448234685693926,-1.16918308832872,0.259197324414716,0.516932506701984,0.408197214277945,1968,"tags=44%, list=13%, signal=39%","Sema3a/Sema3f/Phox2a/Sox11/Plxna4/Gdnf/Gata3/Tfap2a","cGASKOvsWT"
"GO:0044321","GO:0044321","response to leptin",18,-0.447939552236703,-1.16841325712645,0.259197324414716,0.516932506701984,0.408197214277945,1368,"tags=22%, list=9%, signal=20%","Nr1d1/Lepr/Nr4a3/Lrp2","cGASKOvsWT"
"GO:0021932","GO:0021932","hindbrain radial glia guided cell migration",13,-0.482972607748707,-1.16564347727384,0.259322033898305,0.516932506701984,0.408197214277945,3068,"tags=54%, list=20%, signal=43%","Cend1/Rbfox2/Itgb1/Atp1b2/Socs7/Flna/Lef1","cGASKOvsWT"
"GO:0006910","GO:0006910","phagocytosis, recognition",23,0.380758993101131,1.16114370046516,0.259067357512953,0.516932506701984,0.408197214277945,2012,"tags=39%, list=13%, signal=34%","Ptx3/Fcgr3/Fcgr1/Clec7a/Sirpa/Myo18a/C3/Cd47/Scarb1","cGASKOvsWT"
"GO:0050810","GO:0050810","regulation of steroid biosynthetic process",57,0.302320264371491,1.10328721927976,0.259375,0.516932506701984,0.408197214277945,1800,"tags=26%, list=12%, signal=23%","Dhcr7/Apoe/Fdps/Insig1/Stard4/Dab2/Akr1c18/Il1a/Igf1/Srebf2/Scp2/Hrh1/Lpcat3/Srebf1/Armc5","cGASKOvsWT"
"GO:0048009","GO:0048009","insulin-like growth factor receptor signaling pathway",30,-0.400289886408434,-1.16725680494743,0.259904912836767,0.517169410033472,0.408384285662919,757,"tags=13%, list=5%, signal=13%","Cdh3/Igfbp2/Trim72/Bmp5","cGASKOvsWT"
"GO:0006805","GO:0006805","xenobiotic metabolic process",58,-0.345860329770016,-1.13830898551884,0.25985401459854,0.517169410033472,0.408384285662919,1306,"tags=17%, list=9%, signal=16%","Gstp1/Cyp2u1/Gstp2/Gsta4/Cyp2s1/Fmo2/Cyp46a1/Rorc/Gsta3/Cyp26b1","cGASKOvsWT"
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling",127,-0.306191232563586,-1.11378211775591,0.259668508287293,0.517169410033472,0.408384285662919,5951,"tags=46%, list=39%, signal=28%","Topbp1/Rad9b/Plk1/Cep192/Ppp1r10/Bub3/Mre11a/Trrap/Trp53/Gigyf2/Mrnip/Mus81/Sde2/Mad1l1/Nbn/Ticrr/Clspn/Psmg2/Abraxas1/Ttk/Nop53/Cdk5rap2/Eme1/Cdt1/Rps27l/Rpl26/Tipin/Blm/Dtl/Zwilch/Rbm38/Uimc1/Klhl22/Cdk5rap3/Zw10/Cenpe/Rps6/Rpl24/Nae1/Rint1/Muc1/Orc1/Ccng1/Mdm2/Zwint/Pidd1/Map3k20/Trip13/Chek1/Nek11/Cdkn1a/Mtbp/Trim39/Tex14/Xrcc3/Plk3/Brsk1/Hmga2","cGASKOvsWT"
"GO:0019751","GO:0019751","polyol metabolic process",97,0.275091566420708,1.10258592636094,0.25974025974026,0.517169410033472,0.408384285662919,3002,"tags=31%, list=20%, signal=25%","Inpp4b/Cyp27a1/Grk3/Plek/Ptafr/P2ry6/Plcg2/Pts/Sptssa/Synj1/Scp2/Itpkb/Plpp3/Asah2/Cd244a/Pcbd2/Asah1/Itpk1/Qdpr/Degs2/Inpp5j/Gba1/Ipmk/Sphk2/Inpp5k/Dgat2/Abca2/Cyp2r1/Acer3/Sgpp1","cGASKOvsWT"
"GO:0110096","GO:0110096","cellular response to aldehyde",12,0.477399084846322,1.20457227361472,0.260340632603406,0.517861055239545,0.408930445253827,1787,"tags=33%, list=12%, signal=29%","Aldh1a7/Aldh2/Akr1a1/Rdh11","cGASKOvsWT"
"GO:0048489","GO:0048489","synaptic vesicle transport",42,-0.36848273184928,-1.15163648820079,0.260606060606061,0.518213608162847,0.409208839665692,603,"tags=12%, list=4%, signal=11%","Dnm3/Nlgn1/Mylk2/Map2/Snap91","cGASKOvsWT"
"GO:0031577","GO:0031577","spindle checkpoint signaling",41,-0.372016469050904,-1.15924490373015,0.260935143288084,0.5182895465794,0.409268804650854,6712,"tags=63%, list=44%, signal=36%","Zfp207/Pcid2/Bub1/Gen1/Aurka/Stil/Ccnb1/Ndc80/Plk1/Cep192/Bub3/Mad1l1/Psmg2/Ttk/Cdk5rap2/Cdt1/Zwilch/Klhl22/Zw10/Cenpe/Hsf1/Zwint/Trip13/Mtbp/Tex14/Xrcc3","cGASKOvsWT"
"GO:0070199","GO:0070199","establishment of protein localization to chromosome",26,-0.410032190083325,-1.1581787865173,0.260869565217391,0.5182895465794,0.409268804650854,3878,"tags=50%, list=26%, signal=37%","Macroh2a2/Cct5/Cct8/Cct6a/Cct3/Cct4/Cct2/Tcp1/Cct7/Terf1/Tert/Dkc1/Zfp827","cGASKOvsWT"
"GO:0001953","GO:0001953","negative regulation of cell-matrix adhesion",32,-0.389721301096057,-1.15423717119506,0.2609375,0.5182895465794,0.409268804650854,3034,"tags=34%, list=20%, signal=28%","Thbs1/Dlc1/Mmp14/Dmtn/Src/Acer2/Postn/Phldb2/Jag1/Serpine1/Sema3e","cGASKOvsWT"
"GO:0045744","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway",45,0.318955543714221,1.11644708231125,0.26099706744868,0.5182895465794,0.409268804650854,2732,"tags=38%, list=18%, signal=31%","Grk3/Plek/Camk2b/Arrb2/Adrb2/Rgs2/Rgs4/Rgs14/Rnf157/Arrb1/Stmn1/Pld2/Mrap/Mgrn1/Gnai2/Arrdc3/Grk2","cGASKOvsWT"
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation",52,-0.357850739822775,-1.14877550330107,0.261329305135952,0.518773985465828,0.409651343186086,2276,"tags=31%, list=15%, signal=26%","Bmp8b/Inha/Bmp8a/Bmper/Gdf6/Gdf7/Rbpms/Pmepa1/Inhba/Smad7/Gdf15/Tgfb3/Tgfb2/Smad6/Bmp4/Bmp5","cGASKOvsWT"
"GO:0023058","GO:0023058","adaptation of signaling pathway",22,0.388067893796938,1.16460194826658,0.261538461538462,0.518948653328749,0.409789270157487,1787,"tags=32%, list=12%, signal=28%","Grk3/Camk2b/Arrb2/Adrb2/Arrb1/Pld2/Rdh11","cGASKOvsWT"
